2026-03-20 18:00:59 | DEBUG    | telegram.ext.Application  | Processing update Update(callback_query=CallbackQuery(chat_instance='-1890682328841329541', data='menu_consultation', from_user=User(first_name='Данил', id=7422733657, is_bot=False, language_code='ru', username='danil14055'), id='4210282196764261223', message=Message(channel_chat_created=False, chat=Chat(first_name='Данил', id=7422733657, type=<ChatType.PRIVATE>, username='danil14055'), date=datetime.datetime(2026, 3, 20, 15, 0, 44, tzinfo=datetime.timezone.utc), delete_chat_photo=False, entities=(MessageEntity(length=22, offset=3, type=<MessageEntityType.BOLD>),), from_user=User(first_name='My Service Bot', id=8591411527, is_bot=True, username='my7service14_bot'), group_chat_created=False, message_id=2, reply_markup=InlineKeyboardMarkup(inline_keyboard=((InlineKeyboardButton(callback_data='menu_consultation', text='💼 Consultation'), InlineKeyboardButton(callback_data='menu_order', text='📋 Order Service')), (InlineKeyboardButton(callback_data='menu_faq', text='❓ FAQ'), InlineKeyboardButton(callback_data='menu_contacts', text='📬 Contacts')))), supergroup_chat_created=False, text='👋 Welcome to ServiceBot!\n\nWe provide professional digital services:\n• Web & mobile development\n• Business consulting\n• Technical support & maintenance\n\nChoose an option below to get started:')), update_id=541242022)
2026-03-20 18:00:59 | DEBUG    | telegram.ext.ConversationHandler | Selecting conversation (7422733657, 7422733657) with state None
2026-03-20 18:00:59 | DEBUG    | telegram.ext.ExtBot       | Entering: answer_callback_query
2026-03-20 18:01:02 | DEBUG    | telegram.ext.ExtBot       | True
2026-03-20 18:01:02 | DEBUG    | telegram.ext.ExtBot       | Exiting: answer_callback_query
2026-03-20 18:01:02 | DEBUG    | telegram.ext.ExtBot       | Entering: edit_message_text
2026-03-20 18:01:02 | DEBUG    | telegram.ext.ExtBot       | Message(channel_chat_created=False, chat=Chat(first_name='Данил', id=7422733657, type=<ChatType.PRIVATE>, username='danil14055'), date=datetime.datetime(2026, 3, 20, 15, 0, 44, tzinfo=datetime.timezone.utc), delete_chat_photo=False, edit_date=datetime.datetime(2026, 3, 20, 15, 1, 1, tzinfo=datetime.timezone.utc), entities=(MessageEntity(length=21, offset=3, type=<MessageEntityType.BOLD>), MessageEntity(length=17, offset=70, type=<MessageEntityType.BOLD>), MessageEntity(length=15, offset=113, type=<MessageEntityType.BOLD>), MessageEntity(length=17, offset=154, type=<MessageEntityType.BOLD>), MessageEntity(length=11, offset=197, type=<MessageEntityType.BOLD>), MessageEntity(length=13, offset=298, type=<MessageEntityType.BOLD>)), from_user=User(first_name='My Service Bot', id=8591411527, is_bot=True, username='my7service14_bot'), group_chat_created=False, message_id=2, reply_markup=InlineKeyboardMarkup(inline_keyboard=((InlineKeyboardButton(callback_data='menu_back', text='🏠 Back to Menu'),),)), supergroup_chat_created=False, text='💼 Consultation Services\n\nOur experts are ready to help you with:\n\n🔹 Business Analysis — from $150 / session\n🔹 Technical Audit — from $200 / project\n🔹 Strategy Planning — from $300 / session\n🔹 Code Review — from $100 / hour\n\n📅 Sessions available Mon–Fri, 09:00–18:00 UTC\n\nReady to book? Press Order Service below.')
2026-03-20 18:01:02 | DEBUG    | telegram.ext.ExtBot       | Exiting: edit_message_text
2026-03-20 18:01:09 | DEBUG    | telegram.ext.ExtBot       | Getting updates: [541242023]
2026-03-20 18:01:09 | DEBUG    | telegram.ext.ExtBot       | (Update(callback_query=CallbackQuery(chat_instance='-1890682328841329541', data='menu_back', from_user=User(first_name='Данил', id=7422733657, is_bot=False, language_code='ru', username='danil14055'), id='4210282195544699500', message=Message(channel_chat_created=False, chat=Chat(first_name='Данил', id=7422733657, type=<ChatType.PRIVATE>, username='danil14055'), date=datetime.datetime(2026, 3, 20, 15, 0, 44, tzinfo=datetime.timezone.utc), delete_chat_photo=False, edit_date=datetime.datetime(2026, 3, 20, 15, 1, 1, tzinfo=datetime.timezone.utc), entities=(MessageEntity(length=21, offset=3, type=<MessageEntityType.BOLD>), MessageEntity(length=17, offset=70, type=<MessageEntityType.BOLD>), MessageEntity(length=15, offset=113, type=<MessageEntityType.BOLD>), MessageEntity(length=17, offset=154, type=<MessageEntityType.BOLD>), MessageEntity(length=11, offset=197, type=<MessageEntityType.BOLD>), MessageEntity(length=13, offset=298, type=<MessageEntityType.BOLD>)), from_user=User(first_name='My Service Bot', id=8591411527, is_bot=True, username='my7service14_bot'), group_chat_created=False, message_id=2, reply_markup=InlineKeyboardMarkup(inline_keyboard=((InlineKeyboardButton(callback_data='menu_back', text='🏠 Back to Menu'),),)), supergroup_chat_created=False, text='💼 Consultation Services\n\nOur experts are ready to help you with:\n\n🔹 Business Analysis — from $150 / session\n🔹 Technical Audit — from $200 / project\n🔹 Strategy Planning — from $300 / session\n🔹 Code Review — from $100 / hour\n\n📅 Sessions available Mon–Fri, 09:00–18:00 UTC\n\nReady to book? Press Order Service below.')), update_id=541242023),)
